"","가구ID","광역시도","주택종류","외벽수","주택방향","준공년도","난방기기","난방연료","취사설비","냉방만족도","난방만족도","가구원수","교육정도","출생년도","세후소득","연도","전기소비량","지역난방소비량","도시가스소비량","등유소비량","프로판소비량","기타석유소비량","연탄소비량","기타연료소비량","석유소비량"
"6887","HH17310093",31,6,2,3,1996,1,5,2,4,4,2,2,-9,-9,2020,2174.08,5617,1574.37,0,0,0,0,0,0
"6888","HH17310098",31,6,3,5,1994,1,5,2,2,2,4,3,1975,800,2020,3243.92,8010,535.08,0,0,0,0,0,0
"6889","HH17310099",31,6,2,5,2001,5,4,2,2,2,3,3,1956,-9,2020,3761.64,0,7089.81,0,0,0,0,0,0
"6890","HH17310101",31,6,2,1,2015,5,4,2,2,3,4,3,1973,-9,2020,2782.1,0,7161.84,0,0,0,0,0,0
"6891","HH17310103",31,6,4,6,1998,5,4,2,3,3,4,2,1967,700,2020,3198.34,0,10115.07,0,0,0,0,0,0
"6892","HH17310106",31,1,5,4,2016,5,4,2,2,2,3,3,1969,650,2020,3661.02,0,8211.42,0,0,0,0,0,0
"6893","HH17310110",31,6,4,5,2015,1,5,2,2,2,4,3,1982,4000,2020,1951.34,4716,1070.16,0,0,0,0,0,0
"6894","HH17310112",31,6,3,6,2016,1,5,2,3,3,4,3,1971,-8,2020,2960.98,3102,1399.44,0,0,0,0,0,0
"6895","HH17310115",31,2,5,3,2017,5,4,2,2,2,4,3,1975,6500,2020,2874.12,0,17781.12,0,0,0,0,8880,0
"6896","HH17310120",31,6,3,3,1998,1,5,2,3,3,2,2,1949,2400,2020,2991.94,5158,987.84,0,0,0,0,0,0
"6897","HH17310131",31,6,2,3,1999,5,4,2,2,3,2,3,1970,4900,2020,2662.56,0,5618.34,0,0,0,0,0,0
"6898","HH17310132",31,6,2,5,2017,5,4,2,2,2,4,3,1977,4590,2020,2636.76,0,5124.42,0,0,0,0,0,0
"6899","HH17310133",31,6,2,1,2013,1,5,2,2,2,2,3,1981,3000,2020,3123.52,8588,154.35,0,0,0,0,0,0
"6900","HH17310134",31,1,5,5,1992,6,6,4,1,1,2,3,1960,3000,2020,20760.4,0,0,0,0,0,0,0,0
"6901","HH17320004",32,1,6,5,1998,3,2,1,3,3,4,3,1960,9200,2020,3591.36,0,0,12278,963.2,0,0,0,13241.2
"6902","HH17320005",32,4,3,2,1990,3,2,1,3,3,1,1,1930,300,2020,2390.8,0,0,3508,481.6,0,0,0,3989.6
"6903","HH17320008",32,6,3,3,1989,5,4,2,3,3,1,1,1929,265,2020,1862.76,0,987.84,0,0,0,0,0,0
"6904","HH17320009",32,6,3,3,1989,5,4,2,3,3,1,1,1935,315,2020,2093.24,0,1131.9,0,0,0,0,0,0
"6905","HH17320011",32,6,2,5,2002,5,4,2,3,3,2,3,1952,3500,2020,3610.28,0,14951.37,0,0,0,0,0,0
"6906","HH17320013",32,6,3,5,1997,5,4,2,3,3,2,1,1947,2200,2020,3766.8,0,6534.15,0,0,0,0,0,0
"6907","HH17320016",32,6,2,5,2006,5,4,2,3,3,4,3,1983,4100,2020,3161.36,0,10053.33,0,0,0,0,0,0
"6908","HH17320023",32,2,5,3,1985,3,2,3,3,3,3,2,1963,3800,2020,3591.36,0,0,5262,0,0,0,0,5262
"6909","HH17320025",32,2,5,1,1993,3,2,1,3,3,2,3,1968,7000,2020,3136.42,0,0,10524,3852.8,0,0,0,14376.8
"6910","HH17320035",32,6,3,3,1991,4,3,1,3,3,2,2,1962,1880,2020,2579.14,0,0,0,722.4,0,0,0,722.4
"6911","HH17320037",32,4,3,3,1991,5,4,2,3,3,1,1,1941,530,2020,2829.4,0,2768.01,0,0,0,0,0,0
"6912","HH17320039",32,4,3,3,1991,5,4,2,3,3,2,3,1964,4200,2020,2829.4,0,8972.88,0,0,0,0,0,0
"6913","HH17320040",32,6,2,3,1992,5,4,2,3,3,4,3,1977,5700,2020,3183.72,0,14694.12,0,0,0,0,0,0
"6914","HH17320046",32,1,5,3,1980,3,2,1,3,3,1,1,1953,570,2020,2538.72,0,0,5262,481.6,0,0,0,5743.6
"6915","HH17320050",32,6,3,3,2016,5,4,2,3,3,4,3,1979,2800,2020,3183.72,0,14848.47,0,0,0,0,0,0
"6916","HH17320051",32,1,6,3,2003,5,4,2,3,3,2,1,1957,3400,2020,3618.02,0,16042.11,0,0,0,0,0,0
"6917","HH17320055",32,1,6,3,1996,6,6,1,3,3,1,1,1938,410,2020,16199.82,0,0,0,722.4,0,0,0,722.4
"6918","HH17330004",33,6,2,1,1981,4,3,1,4,4,1,1,1939,1100,2020,1847.28,0,0,0,536.61120198,0,0,0,536.61120198
"6919","HH17330005",33,6,4,3,1995,5,4,2,3,3,3,2,1959,5400,2020,2969.58,0,4589.34,0,0,0,0,0,0
"6920","HH17330007",33,1,6,3,1981,5,4,2,4,4,3,2,1944,3300,2020,3584.48,0,10701.6,0,0,0,0,0,0
"6921","HH17330008",33,6,2,3,1994,5,4,2,3,3,3,3,1965,6800,2020,4849.54,0,8890.56,0,0,0,0,0,0
"6922","HH17330009",33,2,3,3,2003,6,6,4,3,3,3,2,1952,4500,2020,7148.32,0,0,0,0,0,0,0,0
"6923","HH17330011",33,1,6,3,1982,3,2,4,3,3,5,3,1970,7500,2020,4165.84,0,0,8770,0,0,0,0,8770
"6924","HH17330013",33,5,5,1,2000,5,4,2,3,3,2,1,1942,800,2020,1849.86,0,2346.12,0,0,0,0,0,0
"6925","HH17330014",33,1,5,3,1985,20,6,4,4,4,1,1,1946,1100,2020,2728.78,0,0,5262,0,0,0,0,5262
"6926","HH17330015",33,6,4,3,1989,5,4,2,4,4,1,1,1951,800,2020,1038.02,0,2304.96,0,0,0,0,0,0
"6927","HH17330016",33,5,4,3,2011,5,4,2,3,3,4,3,1972,7400,2020,4538.22,0,9857.82,0,0,0,0,0,0
"6928","HH17330018",33,6,2,1,1995,5,4,2,3,3,2,1,1973,4495,2020,2992.8,0,9765.21,0,0,0,0,0,0
"6929","HH17330019",33,1,6,3,1994,3,2,1,3,3,1,1,1939,455,2020,1411.26,0,0,5262,722.4,0,0,0,5984.4
"6930","HH17330020",33,1,6,3,1946,3,2,1,3,3,1,1,1961,1480,2020,321.64,0,0,10524,1204,0,0,0,11728
"6931","HH17330021",33,1,6,5,2003,6,6,4,3,3,2,1,1952,2150,2020,5504,0,0,0,0,0,0,0,0
"6932","HH17340001",34,6,3,1,1995,5,4,2,3,3,3,3,1968,-8,2020,2223.96,0,9343.32,0,0,0,0,0,0
"6933","HH17340005",34,1,6,3,1983,3,2,1,3,3,2,1,1938,1300,2020,3492.46,0,0,5262,240.8,0,0,0,5502.8
"6934","HH17340006",34,1,6,3,1981,5,4,2,4,3,4,2,1967,3000,2020,3227.58,0,13037.43,0,0,0,0,0,0
"6935","HH17340008",34,5,3,3,2015,4,3,1,3,3,2,3,1961,4000,2020,668.22,0,0,0,4575.2,0,0,0,4575.2
"6936","HH17340009",34,5,3,3,1995,3,2,1,3,3,2,1,1949,1110,2020,1847.28,0,0,5262,722.4,0,0,0,5984.4
"6937","HH17340010",34,5,4,2,1995,3,2,1,3,3,1,1,1950,1000,2020,2935.18,0,0,7016,722.4,0,0,0,7738.4
"6938","HH17340011",34,5,3,2,1992,3,2,1,3,3,2,2,1958,1000,2020,2935.18,0,0,7016,963.2,0,0,0,7979.2
"6939","HH17340013",34,1,6,3,1994,18,6,1,3,3,2,1,1966,2400,2020,2033.04,0,0,0,722.4,0,0,0,722.4
"6940","HH17340014",34,1,5,3,1986,3,2,1,3,3,1,1,1938,690,2020,2768.34,0,0,7016,1444.8,0,0,0,8460.8
"6941","HH17340015",34,1,6,3,1938,3,2,1,3,3,1,1,1932,850,2020,4730,0,0,3508,963.2,0,0,0,4471.2
"6942","HH17340016",34,1,6,2,1978,3,2,1,3,3,2,2,1941,2100,2020,2759.74,0,0,5262,6020,0,0,0,11282
"6943","HH17340017",34,1,5,3,1988,3,2,1,3,3,1,2,-8,970,2020,2684.06,0,0,3508,722.4,0,0,0,4230.4
"6944","HH17340018",34,1,6,3,1978,3,2,1,3,3,2,3,1937,2650,2020,2684.06,0,0,5262,1806,0,0,0,7068
"6945","HH17340019",34,6,4,3,1989,5,4,2,3,3,1,1,1941,620,2020,2422.62,0,6606.18,0,0,0,0,0,0
"6946","HH17340020",34,6,3,3,1989,5,4,2,3,3,1,1,1947,700,2020,2422.62,0,4064.55,0,0,0,0,0,0
"6947","HH17340021",34,6,4,5,1989,5,4,2,3,3,1,1,1942,610,2020,2374.46,0,1029,0,0,0,0,0,0
"6948","HH17340022",34,6,4,5,1989,5,4,2,3,3,5,2,1979,2900,2020,2261.8,0,13253.52,0,0,0,0,0,0
"6949","HH17340023",34,6,4,3,1989,5,4,2,3,3,1,1,1939,450,2020,2248.04,0,2521.05,0,0,0,0,0,0
"6950","HH17340024",34,1,6,5,2012,4,3,1,3,3,2,2,1943,2000,2020,5083.46,0,0,0,7224,0,0,0,7224
"6951","HH17340025",34,1,5,3,1990,3,2,1,3,3,2,3,1947,2100,2020,2935.18,0,0,8770,3852.8,0,0,8880,12622.8
"6952","HH17340027",34,1,6,3,1993,20,6,1,3,4,5,2,-8,2300,2020,853.98,0,0,0,481.6,0,34056,0,481.6
"6953","HH17340028",34,1,6,3,1983,7,1,1,3,3,2,1,-8,550,2020,625.22,0,0,0,722.4,0,27585.36,0,722.4
"6954","HH17340029",34,6,4,3,2001,5,4,2,3,3,4,3,1967,8200,2020,3360.88,0,8571.57,0,0,0,0,0,0
"6955","HH17340030",34,4,4,3,1999,5,4,2,3,3,3,2,1979,2900,2020,2436.38,0,7120.68,0,0,0,0,0,0
"6956","HH17350003",35,6,5,3,2001,5,4,3,2,3,5,3,1969,20000,2020,5080.02,0,9744.63,0,0,0,0,0,0
"6957","HH17350010",35,6,4,3,2008,5,4,2,3,3,3,2,1968,4000,2020,3693.7,0,9127.23,0,0,0,0,0,0
"6958","HH17350011",35,6,4,3,1990,5,4,2,3,3,4,3,1961,5000,2020,2911.1,0,5834.43,0,0,0,0,0,0
"6959","HH17350012",35,6,4,6,2007,5,4,2,3,3,4,1,1961,1500,2020,2885.3,0,11123.49,0,0,0,0,0,0
"6960","HH17350013",35,6,5,3,1984,5,4,2,3,4,1,2,1962,1500,2020,2137.96,0,1090.74,0,0,0,0,0,0
"6961","HH17350014",35,6,4,3,1993,5,4,2,3,3,3,3,1959,4000,2020,3385.82,0,10187.1,0,0,0,0,0,0
"6962","HH17350016",35,3,5,3,1992,6,6,1,5,3,2,2,1949,1200,2020,5981.3,0,0,0,1926.4,0,0,0,1926.4
"6963","HH17350019",35,1,6,3,1978,7,1,1,3,2,2,1,1957,950,2020,1788.8,0,0,0,1444.8,0,51084,21680,1444.8
"6964","HH17350020",35,1,5,3,2004,6,6,1,4,4,2,2,1950,2000,2020,39654.6,0,0,0,1926.4,0,0,0,1926.4
"6965","HH17350021",35,1,6,3,2005,5,4,2,3,3,2,3,1959,16000,2020,3624.04,0,8015.91,0,0,0,0,0,0
"6966","HH17350023",35,6,5,3,1970,5,4,2,4,4,1,1,1951,550,2020,2268.68,0,1872.78,0,0,0,0,0,0
"6967","HH17350024",35,5,5,6,2012,5,4,2,3,3,2,3,1964,4000,2020,2723.62,0,9806.37,0,0,0,0,0,0
"6968","HH17350025",35,6,4,5,2004,5,4,2,3,3,4,3,1976,5000,2020,2983.34,0,5381.67,0,0,0,0,0,0
"6969","HH17350026",35,6,2,3,1985,5,4,2,3,4,2,2,1955,2500,2020,2725.34,0,1656.69,0,0,0,0,0,0
"6970","HH17350027",35,6,4,5,2001,5,4,3,4,3,1,1,1944,900,2020,2268.68,0,7635.18,0,0,0,0,0,0
"6971","HH17350029",35,6,2,3,1994,5,4,2,3,3,4,3,1957,6500,2020,2716.74,0,14457.45,0,0,0,0,0,0
"6972","HH17350030",35,6,4,5,2014,5,4,2,3,3,3,3,1963,4500,2020,2991.08,0,6678.21,0,0,0,0,0,0
"6973","HH17350032",35,6,4,1,1994,5,4,2,3,3,4,3,1967,4000,2020,2911.1,0,6770.82,0,0,0,0,0,0
"6974","HH17350033",35,6,2,3,1997,5,4,2,3,3,4,3,1975,7000,2020,3068.48,0,6688.5,0,0,0,0,0,0
"6975","HH17350034",35,6,4,3,1988,5,4,2,4,3,1,1,1940,550,2020,2443.26,0,1872.78,0,0,0,0,0,0
"6976","HH17350037",35,1,6,1,1970,5,4,2,3,3,3,3,1965,8000,2020,2905.94,0,15095.43,0,0,0,0,0,0
"6977","HH17350038",35,1,6,1,1984,3,2,1,3,3,1,1,1962,650,2020,2603.22,0,0,5262,722.4,0,0,0,5984.4
"6978","HH17350039",35,1,6,3,1980,5,4,2,3,3,2,2,1958,2000,2020,3536.32,0,11216.1,1754,0,0,0,0,1754
"6979","HH17350040",35,6,4,3,2002,5,4,2,3,3,3,3,1965,5000,2020,3068.48,0,6966.33,0,0,0,0,0,0
"6980","HH17350041",35,6,4,3,1998,5,4,2,3,3,2,3,1960,2500,2020,3253.38,0,6739.95,0,0,0,0,0,0
"6981","HH17350042",35,1,6,3,1957,3,2,1,4,3,1,1,1937,650,2020,3356.58,0,0,7016,1444.8,0,0,0,8460.8
"6982","HH17350043",35,1,6,3,1995,3,2,1,3,3,2,1,1969,1500,2020,3040.96,0,0,7016,481.6,0,0,0,7497.6
"6983","HH17350045",35,1,6,3,1999,3,2,1,4,3,2,1,1953,1700,2020,2673.74,0,0,7016,2889.6,0,0,0,9905.6
"6984","HH17350046",35,6,4,3,1994,5,4,2,3,3,1,1,1938,750,2020,3068.48,0,2613.66,0,0,0,0,0,0
"6985","HH17350048",35,1,6,3,1997,4,3,1,3,3,6,3,1965,9000,2020,3906.12,0,0,0,2889.6,0,0,0,2889.6
"6986","HH17350049",35,1,6,3,1993,3,2,1,5,4,1,1,1937,-8,2020,1788.8,0,0,5262,481.6,0,0,0,5743.6
"6987","HH17350050",35,1,6,3,2003,6,6,1,3,3,2,1,1943,1500,2020,29558.2,0,0,0,963.2,0,0,0,963.2
"6988","HH17350051",35,3,3,5,2014,5,4,2,3,3,2,1,1964,4000,2020,2594.62,0,3580.92,0,0,0,0,0,0
"6989","HH17350052",35,6,4,1,1992,5,4,2,3,3,2,2,1953,2900,2020,2470.78,0,6297.48,0,0,0,0,0,0
"6990","HH17350053",35,6,1,3,1996,5,4,2,3,3,1,2,1964,3000,2020,2242.02,0,4908.33,0,0,0,0,0,0
"6991","HH17350055",35,1,6,1,1961,3,2,1,3,3,1,1,1934,315,2020,2041.64,0,0,10524,2167.2,0,0,0,12691.2
"6992","HH17350056",35,1,6,5,2016,3,2,4,2,2,2,3,1961,5000,2020,4040.28,0,0,10524,0,0,0,14800,10524
"6993","HH17350058",35,6,1,3,1993,5,4,2,2,2,2,2,1961,7000,2020,2242.02,0,9518.25,0,0,0,0,0,0
"6994","HH17350059",35,6,3,3,2016,5,4,2,3,3,4,3,1978,6000,2020,2509.48,0,14519.19,0,0,0,0,0,0
"6995","HH17350060",35,1,6,3,2001,5,4,2,3,3,2,1,1943,1030,2020,2405.42,0,12018.72,0,0,0,0,0,0
"6996","HH17350061",35,3,5,3,1984,5,4,2,2,2,2,1,1947,2250,2020,1802.56,0,10238.55,0,0,0,0,8880,0
"6997","HH17350062",35,1,6,3,1914,5,4,2,2,2,2,3,1952,2690,2020,2242.02,0,13006.56,0,0,0,0,0,0
"6998","HH17350064",35,1,6,3,1996,5,4,2,1,1,2,2,1958,2190,2020,3068.48,0,17647.35,0,0,0,0,0,0
"6999","HH17360002",36,5,2,3,2003,5,4,2,4,4,4,3,-8,4000,2020,3351.42,0,4939.2,0,0,0,0,0,0
"7000","HH17360003",36,7,6,3,1970,3,2,1,3,4,3,2,1960,4000,2020,5663.96,0,0,5262,1444.8,0,0,0,6706.8
"7001","HH17360015",36,1,6,3,1969,3,2,4,4,2,3,2,1956,-8,2020,2389.08,0,0,3508,0,0,0,8880,3508
"7002","HH17360019",36,6,4,3,1992,5,4,2,3,3,2,3,1962,5500,2020,3528.58,0,8304.03,0,0,0,0,0,0
"7003","HH17360020",36,1,6,3,1966,5,4,2,3,3,1,1,1926,1400,2020,2567.96,0,12008.43,0,0,0,0,0,0
"7004","HH17360021",36,3,3,3,1988,5,4,4,3,3,3,3,1978,2000,2020,3555.24,0,5525.73,0,0,0,0,0,0
"7005","HH17360023",36,1,5,5,1999,3,2,1,2,2,3,4,1968,6500,2020,5513.46,0,0,14032,722.4,0,0,0,14754.4
"7006","HH17360024",36,1,6,3,2016,4,3,1,2,2,2,3,1950,200,2020,3867.42,0,0,0,12040,0,0,0,12040
"7007","HH17360025",36,7,5,5,1977,4,3,1,3,3,2,1,1952,1050,2020,2528.4,0,0,0,16374.4,0,0,0,16374.4
"7008","HH17360030",36,6,3,3,1999,4,3,1,3,3,4,2,-9,-8,2020,1647.76,0,0,0,3852.8,0,0,0,3852.8
"7009","HH17360032",36,1,6,6,1974,3,2,1,3,3,1,1,1945,720,2020,2254.06,0,0,3508,963.2,0,0,0,4471.2
"7010","HH17360035",36,6,4,3,2000,5,4,2,3,3,3,4,1964,5000,2020,2386.5,0,9713.76,0,0,0,0,0,0
"7011","HH17360037",36,6,3,4,2002,5,4,2,1,1,2,3,1970,4000,2020,4077.26,0,6822.27,0,0,0,0,0,0
"7012","HH17360038",36,1,3,3,1978,3,2,3,1,1,3,2,1943,-9,2020,3458.92,0,0,3508,0,0,0,8880,3508
"7013","HH17360039",36,6,4,3,1997,5,4,2,3,3,2,1,1945,1050,2020,2985.92,0,3385.41,0,0,0,0,0,0
"7014","HH17360043",36,6,3,3,2002,5,4,2,2,2,1,1,1953,1400,2020,966.64,0,2531.34,0,0,0,0,0,0
"7015","HH17360044",36,6,4,3,2016,5,4,2,3,2,5,3,1969,9300,2020,4054.04,0,3097.29,0,0,0,0,0,0
"7016","HH17360045",36,6,4,3,1998,5,4,2,2,1,2,2,1967,5400,2020,2702.12,0,11710.02,0,0,0,0,0,0
"7017","HH17360049",36,6,3,3,1991,5,4,3,2,2,3,3,1966,3900,2020,3555.24,0,12275.97,0,0,0,0,0,0
"7018","HH17360050",36,6,4,6,1989,5,4,2,3,3,3,2,-9,-9,2020,2956.68,0,12759.6,0,0,0,0,0,0
"7019","HH17360052",36,6,4,3,2013,20,6,2,3,3,2,1,1941,600,2020,3048.7,0,3889.62,0,0,0,0,0,0
"7020","HH17360053",36,6,4,3,1995,5,4,2,3,3,2,3,1970,7500,2020,2645.36,0,6492.99,0,0,0,0,0,0
"7021","HH17360054",36,6,3,1,2001,5,4,2,2,2,4,3,1972,350,2020,3569.86,0,8118.81,0,0,0,0,0,0
"7022","HH17360063",36,6,4,3,2001,5,4,3,3,3,2,3,1954,5100,2020,2956.68,0,4167.45,0,0,0,0,0,0
"7023","HH17370001",37,2,4,5,1995,5,4,2,3,3,2,1,1952,1700,2020,2409.72,0,5824.14,0,0,0,0,0,0
"7024","HH17370009",37,6,2,5,1996,5,4,2,2,2,2,2,1966,250,2020,3828.72,0,7501.41,0,0,0,0,0,0
"7025","HH17370011",37,6,2,5,1996,5,4,2,2,2,2,3,1979,4200,2020,3452.9,0,5196.45,0,0,0,0,0,0
"7026","HH17370012",37,1,6,3,1960,3,2,1,3,3,1,1,1943,750,2020,2671.16,0,0,3508,963.2,0,0,0,4471.2
"7027","HH17370014",37,6,2,2,1986,5,4,2,3,3,3,2,1970,4000,2020,3289.5,0,11514.51,0,0,0,0,0,0
"7028","HH17370018",37,2,5,2,1986,6,6,2,4,4,3,2,1964,5600,2020,16445.78,0,679.14,0,0,0,0,0,0
"7029","HH17370019",37,3,4,3,2001,6,6,2,3,4,2,2,-9,5900,2020,19905.56,0,1101.03,0,0,0,0,0,0
"7030","HH17370020",37,2,5,2,1997,5,4,2,3,4,5,2,1970,7600,2020,2314.26,0,6606.18,0,0,0,0,0,0
"7031","HH17370024",37,1,6,4,1970,3,2,1,3,3,3,2,1946,2800,2020,3565.56,0,0,7016,1444.8,0,0,0,8460.8
"7032","HH17370026",37,1,6,5,2001,3,2,1,3,3,2,1,1944,2300,2020,3694.56,0,0,5262,1444.8,0,0,0,6706.8
"7033","HH17370027",37,6,2,5,1992,5,4,2,3,3,4,3,1971,4500,2020,2314.26,0,5597.76,0,0,0,0,0,0
"7034","HH17370032",37,5,4,5,1995,3,2,1,3,3,2,2,1959,2050,2020,3395.28,0,0,8770,1444.8,0,0,0,10214.8
"7035","HH17370033",37,5,2,5,1990,3,2,1,3,3,2,2,-9,2300,2020,3395.28,0,0,7016,1444.8,0,0,0,8460.8
"7036","HH17380001",38,6,4,3,1993,4,3,1,3,3,4,2,1963,4700,2020,2954.96,0,0,0,4773.2182741,0,0,0,4773.2182741
"7037","HH17380002",38,6,4,1,2011,5,4,2,3,3,3,3,1964,6700,2020,4801.38,0,3457.44,0,0,0,0,0,0
"7038","HH17380008",38,6,4,5,2000,1,5,2,2,2,2,2,1955,4200,2020,3896.66,10350,1234.8,0,0,0,0,0,0
"7039","HH17380015",38,6,4,5,1998,5,4,2,3,2,3,3,1978,4300,2020,3823.56,0,5391.96,0,0,0,0,0,0
"7040","HH17380016",38,6,4,5,1997,5,4,2,2,2,4,3,1978,3300,2020,3949.12,0,9127.23,0,0,0,0,0,0
"7041","HH17380018",38,6,4,3,2005,5,4,2,2,3,4,3,1964,6000,2020,3327.34,0,8314.32,0,0,0,0,0,0
"7042","HH17380019",38,6,4,5,2001,5,4,2,3,3,4,3,1967,5200,2020,3327.34,0,7408.8,0,0,0,0,0,0
"7043","HH17380020",38,6,3,5,1988,5,4,2,3,2,3,3,1969,2700,2020,2887.88,0,6040.23,0,0,0,0,0,0
"7044","HH17380021",38,1,6,5,1983,3,2,1,3,3,2,2,1957,1700,2020,3358.3,0,0,12278,481.6,0,0,0,12759.6
"7045","HH17380022",38,1,6,3,2002,3,2,1,1,1,1,3,1960,-9,2020,2210.2,0,0,1639.99,1204,0,0,0,2843.99
"7046","HH17380023",38,1,6,5,2004,3,2,1,3,3,2,2,1987,2400,2020,2480.24,0,0,5262,963.2,0,0,0,6225.2
"7047","HH17380028",38,6,2,3,1987,5,4,2,3,3,5,3,1961,8400,2020,2678.9,0,5875.59,0,0,0,0,0,0
"7048","HH17380029",38,2,4,3,2007,5,4,2,2,2,4,3,1967,4300,2020,3303.26,0,8437.8,0,0,0,0,0,0
"7049","HH17380030",38,6,2,5,1999,5,4,2,2,2,4,3,1963,7300,2020,3222.42,0,6482.7,0,0,0,0,0,0
"7050","HH17380031",38,1,6,5,1995,3,2,1,4,4,1,2,1938,1400,2020,1609.06,0,0,1754,722.4,0,0,0,2476.4
"7051","HH17380032",38,2,5,5,1988,3,2,1,3,3,1,2,1937,1150,2020,3179.42,0,0,3508,722.4,0,0,0,4230.4
"7052","HH17390001",39,4,2,1,1989,3,2,1,3,2,2,3,1953,2500,2020,1727.74,0,0,7016,963.2,0,0,0,7979.2
"7053","HH17390002",39,1,6,4,1965,3,2,1,3,3,2,1,1951,2200,2020,1727.74,0,0,3508,1204,0,0,0,4712
"7054","HH17390003",39,6,4,1,1991,5,4,2,4,3,2,3,1983,2000,2020,3494.18,0,565.95,0,0,0,0,0,0
"7055","HH17390006",39,1,6,3,1992,4,3,1,3,3,1,2,1946,1600,2020,4095.32,0,0,0,2889.6,0,0,0,2889.6
"7056","HH17390007",39,1,6,4,1968,8,1,1,4,3,1,1,1944,-8,2020,1298.6,0,0,0,1444.8,0,12260.16,0,1444.8
"7057","HH17390008",39,3,4,8,2016,4,3,1,3,3,2,2,1964,2800,2020,1727.74,0,0,0,2408,0,0,8880,2408
"7058","HH17390009",39,1,6,3,1993,3,2,1,3,3,3,2,1961,3800,2020,4101.34,0,0,5262,963.2,0,0,8140,6225.2
"7059","HH17390010",39,1,6,3,1990,3,2,1,2,2,2,3,1958,2300,2020,4101.34,0,0,3508,1926.4,0,0,5920,5434.4
"7060","HH17390013",39,6,2,3,1990,5,4,2,3,3,3,2,1956,7500,2020,3903.54,0,3272.22,0,0,0,0,0,0
"7061","HH17390015",39,6,2,6,2004,5,4,2,2,2,4,3,1965,2200,2020,3613.72,0,7192.71,0,0,0,0,0,0
"7062","HH17390018",39,6,4,4,2002,4,3,1,3,3,3,3,1961,8000,2020,5693.2,0,0,0,24080,0,0,0,24080
"7063","HH17390019",39,1,6,4,1988,3,2,1,3,3,2,3,1949,2500,2020,4101.34,0,0,7016,963.2,0,0,0,7979.2
"7064","HH17390020",39,1,6,2,1960,3,2,1,3,3,2,2,1960,4500,2020,4930.38,0,0,10524,2889.6,0,0,0,13413.6
"7065","HH17390022",39,8,3,3,2011,5,4,2,2,2,2,3,1953,7200,2020,3903.54,0,3982.23,0,0,0,0,0,0
"7066","HH17390023",39,6,4,1,1991,5,4,2,3,3,2,2,1957,3800,2020,3494.18,0,565.95,0,0,0,0,0,0
"7067","HH17390024",39,1,4,3,1990,4,3,3,3,3,4,2,1961,8500,2020,4095.32,0,0,0,2408,0,0,0,2408
"7068","HH18110002",11,6,4,5,1988,1,5,2,1,1,4,3,-9,-9,2020,3049.56,7147,3303.09,0,0,0,0,0,0
"7069","HH18110003",11,5,5,3,2017,5,4,3,2,2,3,3,1955,8900,2020,3040.96,0,8406.93,0,0,0,0,0,0
"7070","HH18110005",11,1,5,6,1992,5,4,4,3,3,4,2,1963,750,2020,3373.78,0,14920.5,0,0,0,0,0,0
"7071","HH18110006",11,4,2,3,1995,5,4,2,2,2,3,3,1965,5800,2020,3299.82,0,8571.57,0,0,0,0,0,0
"7072","HH18110007",11,2,3,3,1995,5,4,2,1,1,3,3,1963,5000,2020,3413.34,0,8355.48,0,0,0,0,0,0
"7073","HH18110008",11,5,4,3,1988,5,4,2,3,3,2,3,1967,-9,2020,2111.3,0,9003.75,0,0,0,0,0,0
"7074","HH18110009",11,3,5,1,1987,5,4,2,3,3,6,3,1969,4500,2020,3259.4,0,12975.69,0,0,0,0,0,0
"7075","HH18110010",11,2,5,5,1992,5,4,2,4,4,4,2,1961,4500,2020,2334.04,0,7254.45,0,0,0,0,0,0
"7076","HH18110012",11,2,4,1,1976,5,4,2,2,2,4,2,1969,4000,2020,2850.9,0,7079.52,0,0,0,0,0,0
"7077","HH18110013",11,2,4,3,2006,5,4,2,3,3,2,3,1986,4000,2020,2762.32,0,8139.39,0,0,0,0,0,0
"7078","HH18110015",11,1,4,3,1988,5,4,2,3,3,2,2,1956,2000,2020,2909.38,0,15661.38,0,0,0,0,0,0
"7079","HH18110016",11,6,3,3,1992,5,4,2,2,3,4,3,1976,6400,2020,2130.22,0,4188.03,0,0,0,0,0,0
"7080","HH18110017",11,5,4,5,1997,5,4,2,3,3,2,1,1950,2300,2020,2954.1,0,6050.52,0,0,0,0,0,0
"7081","HH18110022",11,6,3,2,2002,5,4,3,2,2,4,3,1981,5200,2020,2541.3,0,4867.17,0,0,0,0,0,0
"7082","HH18110023",11,2,4,3,1984,5,4,2,4,3,1,2,1942,-9,2020,1357.08,0,10464.93,0,0,0,0,0,0
"7083","HH18110024",11,2,4,5,2007,5,4,2,3,3,2,3,1985,3600,2020,2287.6,0,8005.62,0,0,0,0,0,0
"7084","HH18110026",11,2,5,3,1989,5,4,2,2,2,5,3,1963,6000,2020,2893.9,0,14128.17,0,0,0,0,0,0
"7085","HH18110028",11,4,3,5,1995,5,4,2,3,3,4,3,1981,3800,2020,2782.1,0,8304.03,0,0,0,0,0,0
"7086","HH18110029",11,5,4,4,2002,5,4,2,2,3,4,2,1971,-8,2020,3096,0,7110.39,0,0,0,0,0,0
"7087","HH18110031",11,3,5,5,1994,5,4,2,3,3,4,3,1990,300,2020,2753.72,0,7985.04,0,0,0,0,0,0
